ID_CUSTOMER;AREA;CHANNEL;POTENTIAL;CITY
0302105;030184;02;5;San Jose
3501499;351014;02;5;Sacramento
0700505;070318;02;5;Bakersfield
1500300;150617;01;5;Modesto
0302107;030164;02;5;San Jose
3501501;350592;02;5;Sacramento
1301344;131088;02;2;Fresno
0902516;090554;02;4;San Diego
1600264;160192;02;4;Stockton
0302108;030212;04;4;San Jose
0401563;040876;02;3;San Francisco
3501502;351057;02;4;Sacramento
2500171;250281;03;5;Fontana
0203209;021250;02;3;Los Angeles
0302112;030139;03;1;San Jose
0902517;090560;01;4;San Diego
1301346;130003;01;5;Fresno
0203210;021235;02;4;Los Angeles
0302113;030168;01;5;San Jose
1100279;110003;02;5;Glendale
1200388;120003;02;3;Santa Ana
0902521;090561;02;4;San Diego
0600897;061123;02;2;Oakland
0302116;030149;03;4;San Jose
2100555;210003;02;2;Anaheim
2400267;240532;04;4;Irvine
3300305;330003;01;5;Riverside
3501505;350183;01;1;Sacramento
0101098;010017;04;5;Long Beach
0401566;040506;02;4;San Francisco
0203215;020089;04;5;Los Angeles
0902524;090550;02;5;San Diego
0203216;021237;02;2;Los Angeles
0101099;010039;02;5;Long Beach
0401567;040330;02;2;San Francisco
0401568;040781;03;3;San Francisco
0902525;091359;01;5;San Diego
1800205;180767;01;4;Chula Vista
0700508;070003;02;5;Bakersfield
3501506;350599;02;4;Sacramento
0203219;020086;02;5;Los Angeles
0600898;061159;02;2;Oakland
0203221;020819;02;4;Los Angeles
1301349;130783;02;4;Fresno
0600899;060003;02;5;Oakland
0302121;030264;02;4;San Jose
3400150;340003;02;5;Huntington Beach
1301350;130783;02;4;Fresno
1600265;160697;01;4;Stockton
0700509;070323;02;4;Bakersfield
0401572;040174;04;5;San Francisco
0203228;021281;04;5;Los Angeles
2500172;250277;03;5;Fontana
3501508;351488;02;4;Sacramento
0902528;090003;02;4;San Diego
0700510;070318;02;4;Bakersfield
1100280;110003;02;4;Glendale
1100281;110003;01;4;Glendale
0600900;060481;04;3;Oakland
3501510;351014;02;4;Sacramento
0902532;090550;02;5;San Diego
0902533;090576;01;1;San Diego
0401577;040363;04;5;San Francisco
0401578;040864;02;5;San Francisco
0203232;021243;02;5;Los Angeles
3300307;330003;01;5;Riverside
0203235;020156;01;4;Los Angeles
0203237;020089;03;1;Los Angeles
2000121;200003;02;4;Garden Grove
0203238;020086;02;4;Los Angeles
0302134;030134;02;4;San Jose
0902538;090586;01;5;San Diego
2400270;241438;02;5;Irvine
0101104;010072;03;2;Long Beach
1100282;110003;03;4;Glendale
3501514;351004;01;3;Sacramento
0700512;070323;04;4;Bakersfield
0203239;021226;02;4;Los Angeles
1000344;100658;02;4;Oxnard
3501516;350999;02;4;Sacramento
0203241;021219;02;5;Los Angeles
1600266;160716;02;5;Stockton
1200392;120291;04;2;Santa Ana
0203245;020078;02;3;Los Angeles
0600903;061110;04;4;Oakland
0902544;090393;01;5;San Diego
0302139;030150;04;5;San Jose
1700308;170003;02;5;San Bernardino
3501519;350563;04;4;Sacramento
0203247;020221;03;2;Los Angeles
0600906;061155;01;5;Oakland
0401583;040875;03;3;San Francisco
0203250;020263;02;2;Los Angeles
3501520;351012;03;4;Sacramento
1301356;131071;02;5;Fresno
0700515;070324;02;5;Bakersfield
0902547;090550;01;5;San Diego
0401586;040918;03;4;San Francisco
0203252;021101;02;3;Los Angeles
0203254;020086;02;4;Los Angeles
0203255;020156;02;4;Los Angeles
0401587;040784;03;4;San Francisco
0101107;010018;02;4;Long Beach
0902548;090567;01;4;San Diego
1500303;150074;02;4;Modesto
2000122;200950;01;5;Garden Grove
0302144;030003;02;4;San Jose
0302146;030097;02;1;San Jose
2600140;260005;02;2;Santa Clarita
0902551;091080;02;1;San Diego
3300311;330003;02;4;Riverside
1700310;171192;02;4;San Bernardino
0302150;030063;02;4;San Jose
1301359;131061;02;5;Fresno
0600908;061109;02;4;Oakland
1700311;170003;02;3;San Bernardino
2400273;240435;02;5;Irvine
1301362;130783;02;3;Fresno
0902553;090563;02;5;San Diego
3501524;351050;02;5;Sacramento
3501525;350731;02;4;Sacramento
3300315;330003;02;5;Riverside
3501526;351045;02;2;Sacramento
0902554;090086;03;4;San Diego
3501527;351029;02;1;Sacramento
2100560;210003;03;4;Anaheim
0101109;010075;02;4;Long Beach
2400274;240531;03;4;Irvine
0902557;090594;02;5;San Diego
0101110;010011;06;4;Long Beach
2200120;220293;04;4;Oceanside
0600910;060101;02;5;Oakland
0401589;040777;02;4;San Francisco
2500174;250003;03;1;Fontana
2100561;210466;02;5;Anaheim
0600912;060003;02;5;Oakland
2100564;210003;02;3;Anaheim
2600141;260003;02;4;Santa Clarita
3501532;350183;03;4;Sacramento
3400152;340980;02;4;Huntington Beach
0902560;090106;02;5;San Diego
0203269;020096;02;2;Los Angeles
0101115;010020;01;4;Long Beach
0600913;061048;02;3;Oakland
1900196;190395;02;4;Moreno Valley
0902563;090578;02;5;San Diego
2500175;250003;02;5;Fontana
0401594;040785;02;5;San Francisco
0600914;060003;02;3;Oakland
3501534;351006;02;1;Sacramento
1600268;160704;03;5;Stockton
0302161;030003;02;3;San Jose
2100566;210505;02;4;Anaheim
0203275;021227;02;4;Los Angeles
0302162;030147;02;4;San Jose
2100567;210003;02;5;Anaheim
3501535;350599;01;2;Sacramento
0902568;090563;01;5;San Diego
3501536;351016;01;5;Sacramento
0600919;060196;02;2;Oakland
1200395;120455;02;4;Santa Ana
0902569;090003;02;4;San Diego
2100568;211422;01;4;Anaheim
0902571;090550;02;4;San Diego
3501537;350044;02;4;Sacramento
0203277;020086;02;4;Los Angeles
1500308;150003;02;4;Modesto
3501539;350592;04;4;Sacramento
0101120;010011;04;3;Long Beach
0401597;040524;02;3;San Francisco
0203279;020819;02;5;Los Angeles
0401599;040360;04;4;San Francisco
0902574;090003;02;4;San Diego
3501541;351496;04;5;Sacramento
1100289;110926;01;4;Glendale
2200121;220286;04;5;Oceanside
0700522;070318;02;5;Bakersfield
3501542;351473;02;2;Sacramento
1000350;100003;04;4;Oxnard
0101122;010090;04;3;Long Beach
0203282;021217;02;2;Los Angeles
3501543;350599;02;4;Sacramento
0902579;090551;01;4;San Diego
0902581;090574;01;5;San Diego
0902582;090570;01;4;San Diego
0902583;090570;02;5;San Diego
0302172;030151;01;4;San Jose
2600142;260563;02;5;Santa Clarita
0700524;070318;02;4;Bakersfield
0101125;010651;02;4;Long Beach
0700525;070336;02;5;Bakersfield
1301371;131086;02;2;Fresno
0203287;020667;03;4;Los Angeles
0302175;030025;01;4;San Jose
0302176;030063;02;3;San Jose
0101127;010040;03;5;Long Beach
1301373;131060;02;4;Fresno
0902587;090003;04;4;San Diego
0203292;020146;02;4;Los Angeles
1700312;170003;04;3;San Bernardino
0401607;040832;02;5;San Francisco
0302179;030198;03;5;San Jose
0902591;090567;01;3;San Diego
1301375;131062;02;4;Fresno
0600923;060481;03;5;Oakland
1900198;190391;01;1;Moreno Valley
0101128;010011;02;4;Long Beach
2600143;260018;02;5;Santa Clarita
3501549;351000;04;5;Sacramento
0700526;070318;02;4;Bakersfield
3501550;351027;02;5;Sacramento
0902595;090560;02;4;San Diego
1000351;100048;02;5;Oxnard
2000124;200947;02;4;Garden Grove
0302181;030134;02;4;San Jose
2300330;230447;02;5;Fremont
0401608;040784;04;5;San Francisco
0302183;030063;04;3;San Jose
0902597;090003;02;4;San Diego
3300317;330714;01;2;Riverside
0600927;060003;01;4;Oakland
0600928;061099;04;5;Oakland
0401610;040832;02;5;San Francisco
3501553;351058;02;5;Sacramento
2100569;210517;02;5;Anaheim
1800215;180094;02;4;Chula Vista
3501554;350997;02;4;Sacramento
1301380;131080;03;3;Fresno
0101134;010121;02;4;Long Beach
0203302;021227;06;4;Los Angeles
0902603;090580;02;5;San Diego
0203306;020089;02;3;Los Angeles
1000353;100654;02;3;Oxnard
3501556;350599;02;4;Sacramento
0101135;010003;02;4;Long Beach
0902604;090572;02;4;San Diego
0101136;010033;02;4;Long Beach
2400283;240003;02;5;Irvine
0700529;070347;04;4;Bakersfield
0203309;020673;02;1;Los Angeles
0203310;020667;04;5;Los Angeles
0902609;090567;02;4;San Diego
0600930;060003;03;4;Oakland
0401615;040780;04;5;San Francisco
1200397;120455;03;2;Santa Ana
3501557;351473;02;3;Sacramento
3501559;351011;02;1;Sacramento
3501560;350599;02;3;Sacramento
0203314;020364;03;4;Los Angeles
0203315;021237;02;2;Los Angeles
0101139;010057;02;4;Long Beach
0902614;090003;02;4;San Diego
0902615;090003;02;2;San Diego
0203317;021249;02;5;Los Angeles
0902616;090603;02;3;San Diego
0902617;090572;03;4;San Diego
0101141;010110;02;4;Long Beach
0203321;020086;01;4;Los Angeles
3300320;330049;02;4;Riverside
3501564;351002;03;3;Sacramento
0902620;090567;04;5;San Diego
0203324;020150;03;4;Los Angeles
0401619;040907;02;4;San Francisco
0302195;030003;02;4;San Jose
1301385;131071;02;4;Fresno
0203325;020086;02;5;Los Angeles
1600271;160192;02;4;Stockton
0902623;090596;02;4;San Diego
1301386;130011;06;4;Fresno
0700532;070327;04;2;Bakersfield
1200398;120467;02;3;Santa Ana
0101142;010045;02;4;Long Beach
0203328;020265;04;2;Los Angeles
0101143;010011;04;4;Long Beach
0101145;010068;02;4;Long Beach
1200399;120455;02;2;Santa Ana
2400286;240531;01;5;Irvine
1600272;160706;02;4;Stockton
1000355;100493;03;4;Oxnard
0401626;040843;03;4;San Francisco
1500311;150003;04;5;Modesto
0302201;030156;02;4;San Jose
1600273;160729;02;4;Stockton
0101146;010003;02;4;Long Beach
0902629;090561;02;4;San Diego
0203337;021242;01;3;Los Angeles
0902630;090587;02;4;San Diego
0302204;030097;02;5;San Jose
1301389;131392;02;4;Fresno
3400154;340973;02;5;Huntington Beach
3501570;350404;01;5;Sacramento
0302206;030003;01;4;San Jose
0302207;030230;02;4;San Jose
0600941;061144;03;5;Oakland
0203339;020084;02;4;Los Angeles
0902634;090003;01;5;San Diego
3501573;350599;02;5;Sacramento
2000127;200003;01;2;Garden Grove
0401630;040772;02;4;San Francisco
0203343;020413;02;3;Los Angeles
1700317;171187;04;2;San Bernardino
0302210;030003;02;4;San Jose
0902637;090554;02;5;San Diego
0902638;090572;01;4;San Diego
0902639;090003;03;4;San Diego
0700533;070335;04;4;Bakersfield
0101154;010018;02;4;Long Beach
0203350;020021;02;5;Los Angeles
0902640;090567;02;4;San Diego
1301393;130003;03;5;Fresno
0203352;020086;02;5;Los Angeles
2100574;210505;02;3;Anaheim
0902643;090570;01;4;San Diego
0902644;090567;03;4;San Diego
0902647;090550;02;4;San Diego
0203355;021281;04;4;Los Angeles
1301394;130783;02;4;Fresno
0101157;010021;02;5;Long Beach
0203356;020140;01;5;Los Angeles
3501575;350997;03;1;Sacramento
0302218;030130;04;1;San Jose
1301396;130783;02;3;Fresno
0700534;070324;01;4;Bakersfield
0101158;010019;02;2;Long Beach
0203357;020089;02;5;Los Angeles
1200400;120467;04;4;Santa Ana
0401632;040506;01;4;San Francisco
0401633;040506;02;4;San Francisco
0203359;021219;02;1;Los Angeles
1301397;130783;02;1;Fresno
1200401;120003;02;4;Santa Ana
0302222;030152;02;4;San Jose
0302223;030134;01;4;San Jose
0902651;090003;02;3;San Diego
0401635;040363;03;5;San Francisco
2100576;210008;02;3;Anaheim
2400288;240546;02;5;Irvine
0401638;040907;02;4;San Francisco
2200124;220291;03;3;Oceanside
1000356;100070;04;5;Oxnard
0401640;040843;02;4;San Francisco
0902653;090003;03;5;San Diego
0101161;010012;03;4;Long Beach
0600946;060682;03;3;Oakland
3501577;350183;01;4;Sacramento
2500181;250281;04;5;Fontana
2100577;210517;02;5;Anaheim
0203362;021249;02;4;Los Angeles
1700318;170003;04;5;San Bernardino
0700535;070332;02;3;Bakersfield
0902660;091385;01;4;San Diego
3501579;350183;02;5;Sacramento
2300334;230003;03;4;Fremont
3501581;351016;02;4;Sacramento
0203367;021101;02;5;Los Angeles
0203368;021101;02;5;Los Angeles
0902662;090551;01;5;San Diego
0101162;010040;02;2;Long Beach
3501583;351005;02;2;Sacramento
3501584;350998;03;2;Sacramento
2100578;210525;02;3;Anaheim
1800220;180741;02;3;Chula Vista
0401647;040506;03;5;San Francisco
0902665;090578;02;5;San Diego
0302232;030134;04;4;San Jose
0700538;070321;02;4;Bakersfield
0902666;090003;02;4;San Diego
0203377;021219;02;4;Los Angeles
0401648;040795;01;5;San Francisco
0203378;021220;02;4;Los Angeles
2100580;210521;02;4;Anaheim
1200403;120003;02;5;Santa Ana
0203380;021219;02;1;Los Angeles
0302234;030003;02;4;San Jose
0902668;090554;02;4;San Diego
0203385;021101;02;3;Los Angeles
3501586;350599;01;5;Sacramento
0401650;040893;02;4;San Francisco
0700540;070320;03;4;Bakersfield
1200404;120463;02;4;Santa Ana
0700541;070318;04;3;Bakersfield
1301405;131060;02;4;Fresno
0902670;090589;02;4;San Diego
1600277;160003;02;5;Stockton
0902671;090044;02;3;San Diego
0302236;030260;03;1;San Jose
0902672;090579;02;4;San Diego
0902673;090567;01;4;San Diego
3400155;340974;03;2;Huntington Beach
0302237;030224;03;4;San Jose
0401654;040815;02;2;San Francisco
3501589;351020;02;4;Sacramento
0902675;090578;02;5;San Diego
0302239;030156;02;4;San Jose
0600955;060958;02;5;Oakland
3300329;331066;04;5;Riverside
2400289;240533;01;5;Irvine
0203391;021256;02;4;Los Angeles
0700542;070003;04;1;Bakersfield
2400290;240545;02;3;Irvine
3501591;350731;03;4;Sacramento
0302240;030130;02;5;San Jose
2400291;240003;02;3;Irvine
0700543;070347;03;4;Bakersfield
0203393;021101;02;4;Los Angeles
0902677;090574;02;3;San Diego
0700544;070003;02;4;Bakersfield
1301408;131088;06;4;Fresno
3501593;350598;02;4;Sacramento
0902678;090003;01;5;San Diego
1000357;100662;02;5;Oxnard
1600278;160702;01;4;Stockton
1000358;100651;01;2;Oxnard
1301410;130003;01;5;Fresno
0600958;061113;01;3;Oakland
1800221;180736;02;4;Chula Vista
0902679;090567;02;3;San Diego
3501595;350592;02;3;Sacramento
0902680;090567;03;5;San Diego
0203398;020667;02;4;Los Angeles
2000134;200947;02;1;Garden Grove
0600959;061133;02;2;Oakland
3501596;351051;02;2;Sacramento
3501597;351056;01;3;Sacramento
0203400;021224;02;4;Los Angeles
1100301;110935;02;5;Glendale
0902686;090554;02;5;San Diego
0401661;040003;01;3;San Francisco
1301411;131065;01;4;Fresno
2200126;220003;02;4;Oceanside
0902690;090550;02;4;San Diego
1200405;120459;04;4;Santa Ana
0302251;030134;02;2;San Jose
1301412;131060;03;3;Fresno
3501599;351022;04;5;Sacramento
3501600;350997;02;5;Sacramento
0101170;010047;02;4;Long Beach
0302253;030003;03;1;San Jose
2600146;260979;02;5;Santa Clarita
0902695;090550;02;5;San Diego
3300330;330612;04;4;Riverside
1200407;120453;02;4;Santa Ana
0203407;021235;02;4;Los Angeles
0902696;090003;02;4;San Diego
2400295;240003;01;4;Irvine
3501602;351046;02;5;Sacramento
2600147;261449;02;4;Santa Clarita
1301414;131061;06;4;Fresno
0203408;020156;02;4;Los Angeles
0401666;040802;02;5;San Francisco
3501604;351365;02;4;Sacramento
0302255;030156;02;4;San Jose
0902700;090578;02;4;San Diego
1200408;120455;01;4;Santa Ana
0600967;060003;03;4;Oakland
0101172;010032;01;4;Long Beach
0203411;020086;02;4;Los Angeles
0203412;020819;02;5;Los Angeles
0401668;040827;02;3;San Francisco
1301418;130783;02;4;Fresno
0101175;010011;01;5;Long Beach
0401669;040806;04;5;San Francisco
0902703;090215;01;4;San Diego
0302258;030254;02;4;San Jose
2100586;210294;02;5;Anaheim
3501609;350599;02;2;Sacramento
3300333;330991;01;3;Riverside
1500317;150645;02;4;Modesto
0401670;040781;01;5;San Francisco
1200410;120455;02;4;Santa Ana
1301421;131085;02;4;Fresno
0203414;020156;02;4;Los Angeles
0902705;090550;01;4;San Diego
1200411;120455;03;1;Santa Ana
1800225;180751;02;1;Chula Vista
0902706;090584;01;4;San Diego
0902707;090587;02;5;San Diego
0101178;010011;06;4;Long Beach
2600148;260003;02;3;Santa Clarita
0902709;090591;04;4;San Diego
0101179;010077;02;4;Long Beach
0902710;090570;02;5;San Diego
2100588;210521;02;2;Anaheim
3501613;351017;02;4;Sacramento
0302263;030189;02;5;San Jose
1301424;130783;02;4;Fresno
2400298;240003;02;4;Irvine
0401675;040883;03;2;San Francisco
0203419;021242;02;4;Los Angeles
0203420;020150;01;5;Los Angeles
0600972;061048;01;2;Oakland
0203421;021336;02;4;Los Angeles
1301428;130783;04;4;Fresno
2600150;260003;01;5;Santa Clarita
2100590;210034;01;4;Anaheim
2100591;210518;02;2;Anaheim
1700322;171190;03;2;San Bernardino
3501620;350599;02;4;Sacramento
0902716;090003;02;2;San Diego
0203425;021245;02;2;Los Angeles
0302268;030132;03;4;San Jose
0700551;070376;04;4;Bakersfield
0902718;090215;02;4;San Diego
0302270;030130;02;4;San Jose
0203430;021235;01;4;Los Angeles
3501621;350599;04;5;Sacramento
1100303;110936;01;4;Glendale
3501622;350599;01;4;Sacramento
3501624;350183;01;4;Sacramento
1100304;110246;02;4;Glendale
0302272;030139;03;4;San Jose
3501625;350997;01;4;Sacramento
0101184;010021;02;3;Long Beach
3501626;350183;04;4;Sacramento
1200415;120453;02;4;Santa Ana
1500320;150635;01;4;Modesto
0101186;010103;03;2;Long Beach
3300335;330049;02;5;Riverside
0902722;090551;01;1;San Diego
0203433;021223;01;4;Los Angeles
0302273;030084;04;5;San Jose
0600978;061109;04;3;Oakland
2000138;200003;02;4;Garden Grove
3501630;351013;02;5;Sacramento
0203435;021245;02;3;Los Angeles
1200417;120455;03;5;Santa Ana
0203438;020364;02;4;Los Angeles
2300340;230426;02;2;Fremont
1900205;190390;01;3;Moreno Valley
0101188;010011;02;4;Long Beach
0203442;021142;01;4;Los Angeles
0401681;040813;01;4;San Francisco
3501633;351005;01;5;Sacramento
1200418;120003;02;5;Santa Ana
0401682;040136;02;4;San Francisco
0902730;090393;02;4;San Diego
0203446;021237;02;1;Los Angeles
0302276;030159;04;3;San Jose
1600281;160003;02;5;Stockton
0203450;020364;04;4;Los Angeles
1200419;120455;02;4;Santa Ana
0401684;040770;04;4;San Francisco
0902732;090148;02;4;San Diego
0401687;040785;04;5;San Francisco
0302278;030130;02;4;San Jose
3300336;330612;04;5;Riverside
0203454;021219;02;4;Los Angeles
1700325;170003;02;4;San Bernardino
1600282;160726;02;4;Stockton
0700554;070003;03;2;Bakersfield
0101193;010003;02;4;Long Beach
0600984;061125;04;5;Oakland
0101194;010019;04;4;Long Beach
1301437;130611;02;2;Fresno
3501640;351001;02;4;Sacramento
0203457;020089;02;4;Los Angeles
1301438;131066;02;4;Fresno
1100306;110925;03;3;Glendale
0902735;090578;01;4;San Diego
0401690;040378;02;4;San Francisco
3501641;351007;01;3;Sacramento
0203461;021272;02;4;Los Angeles
0600985;061109;02;4;Oakland
0401691;040808;01;4;San Francisco
1301441;131060;01;4;Fresno
3501643;350997;02;1;Sacramento
2400301;240003;01;4;Irvine
1100307;110925;02;5;Glendale
1301442;130003;06;4;Fresno
2400302;240003;02;5;Irvine
1301443;131065;02;2;Fresno
0902737;090086;02;3;San Diego
0401693;040363;02;4;San Francisco
3501644;350599;02;4;Sacramento
2500186;250003;02;5;Fontana
0101197;010035;04;2;Long Beach
0203464;021264;02;2;Los Angeles
1200420;120455;03;4;Santa Ana
0401695;040781;04;4;San Francisco
3501645;350592;04;4;Sacramento
0203465;020003;02;1;Los Angeles
0203466;020003;02;2;Los Angeles
0902741;090215;02;5;San Diego
0203467;020156;03;1;Los Angeles
0101199;010051;02;4;Long Beach
0600987;060101;03;5;Oakland
0401696;040359;02;4;San Francisco
2400303;240531;02;4;Irvine
1900206;190003;01;5;Moreno Valley
1100308;110925;02;5;Glendale
0401697;040781;02;4;San Francisco
0401698;040817;01;4;San Francisco
0401699;040894;03;5;San Francisco
0203476;020114;02;4;Los Angeles
0401700;040772;02;5;San Francisco
1900207;190391;02;4;Moreno Valley
0600990;060003;04;4;Oakland
0203479;021226;04;4;Los Angeles
1200421;120003;04;4;Santa Ana
0203480;021242;04;2;Los Angeles
2400305;240003;02;4;Irvine
1301447;130003;02;1;Fresno
1100310;110930;02;2;Glendale
0101204;010076;02;4;Long Beach
0203481;021142;02;4;Los Angeles
0203482;020089;01;5;Los Angeles
3400161;340476;03;3;Huntington Beach
0203483;021289;02;3;Los Angeles
0401703;040784;02;5;San Francisco
2400306;240547;01;5;Irvine
0600991;060003;02;4;Oakland
3501650;350183;03;4;Sacramento
0203485;021237;02;2;Los Angeles
0203487;021255;02;2;Los Angeles
3300340;330983;01;5;Riverside
3501651;351486;02;3;Sacramento
1600283;160192;02;4;Stockton
1301448;131065;01;4;Fresno
0401706;040902;02;4;San Francisco
0600995;060081;02;5;Oakland
0902744;090550;02;5;San Diego
1100311;110925;02;5;Glendale
0401708;040783;01;4;San Francisco
0101209;010021;02;2;Long Beach
0302295;030149;03;4;San Jose
0902746;090567;02;4;San Diego
0203491;020221;04;4;Los Angeles
0302296;030139;04;5;San Jose
3501656;350998;02;4;Sacramento
0902750;090587;01;5;San Diego
1301449;131388;01;5;Fresno
3300341;330983;02;4;Riverside
2100602;210509;02;4;Anaheim
0203498;021223;02;4;Los Angeles
2100603;210501;02;4;Anaheim
3501657;351020;02;4;Sacramento
0302299;030147;03;3;San Jose
2400307;240532;03;5;Irvine
2300344;230003;01;5;Fremont
0600996;061178;02;4;Oakland
2600155;260003;02;3;Santa Clarita
0101214;010003;02;4;Long Beach
1301451;130003;01;4;Fresno
0600997;061125;03;1;Oakland
0401715;040865;01;5;San Francisco
0700558;070344;02;4;Bakersfield
0401716;040772;03;4;San Francisco
1301452;130003;02;4;Fresno
1301453;130003;02;4;Fresno
0203503;020003;02;4;Los Angeles
0902753;090567;02;4;San Diego
0203504;021223;02;4;Los Angeles
2300345;231426;03;4;Fremont
0203505;020364;02;4;Los Angeles
0902754;090554;02;2;San Diego
0203508;021223;02;4;Los Angeles
1500321;150003;02;4;Modesto
1200424;120454;04;4;Santa Ana
3501661;350563;02;2;Sacramento
0302303;030143;04;5;San Jose
2600156;260008;02;3;Santa Clarita
0401718;040789;04;5;San Francisco
0902757;090574;02;3;San Diego
0302305;030143;02;2;San Jose
2500190;251061;02;4;Fontana
2400308;240538;04;4;Irvine
0302308;030148;04;4;San Jose
1900210;190417;03;5;Moreno Valley
1200428;120472;04;5;Santa Ana
0203515;020156;02;4;Los Angeles
0902764;090582;02;4;San Diego
0700560;070323;02;5;Bakersfield
0700561;070327;03;4;Bakersfield
0700562;070336;02;4;Bakersfield
0302312;030063;01;5;San Jose
3501664;351031;02;5;Sacramento
3501665;351005;03;4;Sacramento
1800231;180734;02;4;Chula Vista
0902769;090574;02;4;San Diego
0700564;070344;03;1;Bakersfield
1900211;190003;02;5;Moreno Valley
1600287;160707;02;4;Stockton
1000367;100648;02;5;Oxnard
0902771;090572;02;4;San Diego
0902772;090586;01;4;San Diego
1301466;131069;02;2;Fresno
0401725;040843;02;4;San Francisco
3501668;351016;02;4;Sacramento
0902774;090572;02;5;San Diego
0203522;021101;03;2;Los Angeles
1900212;190403;04;3;Moreno Valley
0902776;090550;02;5;San Diego
0902777;090570;02;5;San Diego
0203525;020003;04;4;Los Angeles
3501670;350117;01;3;Sacramento
2200132;220288;02;4;Oceanside
0302322;030133;02;4;San Jose
3501672;351031;02;2;Sacramento
2000140;200947;02;5;Garden Grove
0902780;090587;02;4;San Diego
0203529;021101;02;5;Los Angeles
0101220;010092;04;4;Long Beach
0401729;040772;02;4;San Francisco
1301471;130003;02;4;Fresno
0401730;040784;03;3;San Francisco
0401731;040517;02;4;San Francisco
0302326;030180;04;4;San Jose
2200133;220291;02;4;Oceanside
3300343;330003;02;5;Riverside
0401733;040360;04;5;San Francisco
1301473;130783;04;4;Fresno
3300344;330003;01;5;Riverside
0902783;090550;02;4;San Diego
2100608;210008;02;4;Anaheim
3300345;330003;02;3;Riverside
1200432;120455;04;4;Santa Ana
2100610;210498;02;3;Anaheim
2400312;240532;01;4;Irvine
1301475;130263;02;2;Fresno
0401734;040359;01;4;San Francisco
2400313;240538;02;4;Irvine
0401735;040885;02;4;San Francisco
0203538;021244;01;5;Los Angeles
1301476;131077;04;4;Fresno
0902786;090550;04;4;San Diego
3501677;351001;01;4;Sacramento
1500324;150003;02;5;Modesto
0902787;090582;02;4;San Diego
0700567;070318;02;5;Bakersfield
3300346;330984;01;4;Riverside
0101223;010020;02;1;Long Beach
0203543;021246;02;3;Los Angeles
1600288;160192;02;4;Stockton
0601008;061176;02;5;Oakland
1100312;110003;02;4;Glendale
0601009;060003;02;4;Oakland
1301478;131060;04;5;Fresno
0902791;090570;02;4;San Diego
0902792;090106;04;3;San Diego
0401738;040781;02;5;San Francisco
0401739;040829;02;5;San Francisco
0203545;020086;02;4;Los Angeles
0302329;030181;02;4;San Jose
0302330;030144;02;4;San Jose
1000368;100064;02;2;Oxnard
0203547;021228;02;4;Los Angeles
0203549;021235;02;4;Los Angeles
0902795;090567;01;5;San Diego
2400316;240532;01;5;Irvine
0401742;040781;01;2;San Francisco
0203556;020114;02;5;Los Angeles
3501681;351031;02;3;Sacramento
0902796;090567;02;4;San Diego
3501682;351018;02;4;Sacramento
0902798;090570;04;4;San Diego
0601013;060003;02;4;Oakland
0902799;090003;02;5;San Diego
0902800;090003;04;5;San Diego
2400317;240538;02;4;Irvine
0601014;060085;02;5;Oakland
0700573;070318;02;2;Bakersfield
0101229;010021;02;5;Long Beach
1301484;131070;02;1;Fresno
1200437;120003;02;4;Santa Ana
0101230;010035;02;4;Long Beach
0902803;090551;02;3;San Diego
2300351;230080;01;5;Fremont
3501683;350578;02;4;Sacramento
0902804;091359;02;5;San Diego
0902805;090560;02;4;San Diego
0902806;090554;02;4;San Diego
0902807;090578;01;4;San Diego
0101232;010020;01;4;Long Beach
0203565;021238;02;4;Los Angeles
1301487;130783;03;2;Fresno
0203566;021320;05;4;Los Angeles
1200439;120455;02;4;Santa Ana
0101233;010023;02;5;Long Beach
0203568;020086;02;4;Los Angeles
0902810;090086;04;5;San Diego
2300352;230424;01;5;Fremont
2300353;230422;02;3;Fremont
2400319;241443;02;5;Irvine
0101235;010003;02;4;Long Beach
1200440;120003;04;4;Santa Ana
0101237;010022;01;3;Long Beach
0302351;030003;02;3;San Jose
1301489;131008;06;4;Fresno
0700577;070323;04;4;Bakersfield
0203574;020086;03;1;Los Angeles
2000141;200003;04;5;Garden Grove
0902814;090572;02;4;San Diego
0902815;090550;02;5;San Diego
0601020;061119;02;5;Oakland
2100615;210521;01;3;Anaheim
0203578;021101;02;3;Los Angeles
2100616;210521;04;3;Anaheim
1301490;131060;02;5;Fresno
1200442;120477;02;3;Santa Ana
0902820;090003;01;5;San Diego
0601021;061130;03;3;Oakland
0401755;040791;03;4;San Francisco
0203583;020086;02;4;Los Angeles
0601022;061101;02;5;Oakland
3501687;351007;04;4;Sacramento
2100618;210294;04;5;Anaheim
0601023;061109;02;4;Oakland
2100619;210003;03;4;Anaheim
0203588;021227;04;5;Los Angeles
0302355;030165;03;5;San Jose
0203589;020819;02;4;Los Angeles
1301493;131401;06;4;Fresno
2500193;250274;01;4;Fontana
0902825;090003;02;4;San Diego
2000142;200003;02;3;Garden Grove
1500330;150492;03;4;Modesto
0101245;010055;02;4;Long Beach
3300349;331056;01;5;Riverside
1700335;170511;03;2;San Bernardino
0601028;061099;02;4;Oakland
0902830;090215;01;4;San Diego
1301496;130003;03;2;Fresno
3501691;351045;02;4;Sacramento
0401762;040781;02;4;San Francisco
1800235;180003;03;3;Chula Vista
2400320;240532;02;5;Irvine
0700580;070318;02;5;Bakersfield
0601031;061149;02;3;Oakland
